Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,month,day,weekday,hour,weight_diff,weight_ratio,value_per_weight,long_dwell
0,43,24,1,392310,8121.28,2537.9,2605.662,52,64.3,4,19,0,19,67.76199999999972,1.0262956398440268,3.198739611642837,1
0,17,39,0,845230,398307.0,130.0,126.841,52,30.7,4,19,0,9,-3.159000000000006,0.9682519083969465,3040.5114503816794,0
0,85,24,0,901890,25.15,0.5,0.479,52,19.1,4,19,0,10,-0.02100000000000002,0.3193333333333333,16.766666666666666,0
0,88,28,14,252220,3661218.0,49610.0,47511.497,65,12.8,4,19,0,13,-2098.502999999997,0.9576806958134285,73.79851242667957,0
0,21,21,1,650610,213.2,1.0,0.991,14,34.9,4,19,0,4,-0.009000000000000008,0.4955,106.6,0
0,17,24,0,732690,45.0,30.0,29.856,54,37.5,4,19,0,20,-0.14399999999999835,0.9630967741935484,1.4516129032258065,0
0,17,21,14,200899,1005432.4,23996.0,24456.723,52,59.4,4,19,0,8,460.7230000000018,1.0191575196899614,41.89825394841022,1
0,17,28,10,230310,188073746.0,1892090.0,1937878.578,28,56.7,4,19,0,5,45788.57799999998,1.0241994586941114,99.39994746552888,1
0,79,24,6,852580,6395716.8,387.0,372.178,52,21.4,4,19,0,14,-14.822000000000003,0.959221649484536,16483.80618556701,0
0,43,19,8,252910,57228.0,760.0,905.494,52,94.3,4,19,0,16,145.49400000000003,1.1898738501971091,75.20105124835743,1
0,21,21,6,330499,231530.0,1300.0,1311.96,54,46.8,4,19,0,19,11.960000000000036,1.0084242890084552,177.9631053036126,0
0,33,28,6,853710,4507.5,15.0,15.266,52,58.4,4,19,0,18,0.266,0.954125,281.71875,1
0,58,24,3,401699,189832.8,10488.0,10830.958,52,68.3,4,19,0,10,342.95800000000054,1.0326015826103538,18.098274382686622,1
0,17,9,4,854370,2499.0,8.5,9.978,52,54.4,4,19,0,22,1.4779999999999998,1.050315789473684,263.05263157894734,1
0,17,21,11,71190,1324800.0,18000.0,17265.6,66,13.8,4,19,0,16,-734.4000000000015,0.9591467140714404,73.59591133825899,0
0,88,28,10,640419,56238.0,210.0,220.399,58,104.1,4,19,0,21,10.399000000000001,1.0445450236966825,266.5308056872038,1
0,17,28,13,820890,2617.92,20.2,21.378,52,115.7,4,19,0,22,1.1780000000000008,1.0083962264150943,123.4867924528302,1
0,63,19,8,110630,39120.0,200.0,197.34,52,37.9,4,19,0,20,-2.6599999999999966,0.9817910447761194,194.62686567164178,0
0,41,28,0,901890,5597.5,25.0,22.43,54,24.5,4,19,0,14,-2.5700000000000003,0.8626923076923076,215.28846153846155,0
0,83,24,8,381239,428400.0,1000.0,991.7,52,41.2,4,19,0,23,-8.299999999999955,0.9907092907092907,427.97202797202794,0
0,17,24,1,940180,48.0,40.0,41.508,52,71.6,4,19,0,12,1.5080000000000027,1.012390243902439,1.170731707317073,1
0,17,28,10,940430,1056.6,6.0,5.986,52,45.2,4,19,0,12,-0.014000000000000234,0.8551428571428571,150.94285714285712,0
0,41,24,4,283640,11055.0,25.0,24.63,52,36.9,4,19,0,22,-0.370000000000001,0.9473076923076923,425.1923076923077,0
0,17,28,10,940389,836.0,110.0,100.695,54,6.1,4,19,0,2,-9.305000000000007,0.9071621621621621,7.531531531531532,0
0,17,28,13,620892,413.0,5.0,4.978,65,37.9,4,19,0,15,-0.02200000000000024,0.8296666666666667,68.83333333333333,0
0,17,28,3,650500,7.4,2.0,2.074,4,71.2,4,19,0,23,0.07399999999999984,0.6913333333333332,2.466666666666667,1
0,17,25,4,60290,1640100.0,23100.0,23913.12,65,63.9,4,19,0,4,813.119999999999,1.0351551880870957,70.99692653997663,1
0,17,36,0,420291,2315.84,3.2,3.354,65,8.5,4,19,0,17,0.15399999999999991,0.7985714285714286,551.3904761904762,0
0,88,28,0,940169,276358.2,3849.0,3809.355,52,39.9,4,19,0,6,-39.64499999999998,0.9894428571428572,71.78135064935066,0
0,41,28,12,880330,141492.78,59.8,60.29,52,52.1,4,19,0,16,0.490000000000002,0.9916118421052632,2327.1838815789474,1
0,17,24,12,640219,7821.16,8.2,8.595,52,12.5,4,19,0,21,0.39500000000000135,0.9342391304347828,850.1260869565218,0
0,17,21,6,853890,40.0,2.0,2.319,52,51.0,4,19,0,17,0.31899999999999995,0.773,13.333333333333334,1
0,34,28,13,290545,2992000.0,20000.0,19584.0,54,27.0,4,19,0,15,-416.0,0.9791510424478777,149.5925203739813,0
0,17,28,13,761699,62.5,5.0,4.776,58,11.1,4,19,0,16,-0.2240000000000002,0.7959999999999999,10.416666666666666,0
0,85,21,13,350699,384145.28,2468.8,2566.811,52,72.9,4,19,0,6,98.01099999999997,1.0392788889788647,155.5369989472832,1
0,65,28,6,420321,5973.0,6.0,6.271,52,10.5,4,19,0,11,0.2709999999999999,0.8958571428571428,853.2857142857143,0
0,17,28,11,560600,11439000.0,6200.0,5588.742,52,23.7,4,19,0,14,-611.2579999999998,0.9012646347363329,1844.7024673439769,0
0,17,28,4,420222,1017.9,3.0,2.942,54,28.0,4,19,0,22,-0.05799999999999983,0.7355,254.475,0
0,85,28,13,392690,1.2,2.0,1.995,67,39.2,4,19,0,8,-0.004999999999999893,0.665,0.39999999999999997,0
0,17,27,11,911390,28187.5,25.0,25.443,54,52.4,4,19,0,19,0.4430000000000014,0.9785769230769231,1084.1346153846155,1
0,17,21,10,900410,283.2,4.0,3.987,52,44.5,4,19,0,4,-0.0129999999999999,0.7974,56.64,0
0,17,0,13,950300,104160.0,1200.0,1247.64,62,72.9,4,19,0,2,47.6400000000001,1.038834304746045,86.72772689425479,1
0,17,28,12,711719,115.94,1.7,1.676,54,31.3,4,19,0,4,-0.02400000000000002,0.6207407407407407,42.940740740740736,0
0,17,24,6,846722,444317.9,431.0,445.525,52,68.9,4,19,0,14,14.524999999999977,1.0313078703703704,1028.5136574074074,1
0,21,24,10,850300,163008.0,1811.2,1623.125,52,31.6,4,19,0,18,-188.07500000000005,0.8956654894603244,89.95033660743847,0
0,17,21,13,711719,7.34,0.2,0.21,52,12.8,4,19,0,13,0.009999999999999981,0.175,6.116666666666667,0
0,43,28,12,854239,150.48,3.6,4.203,54,46.9,4,19,0,15,0.6030000000000002,0.9136956521739131,32.71304347826087,0
0,43,28,0,611030,1834.5,15.0,14.41,67,20.8,4,19,0,19,-0.5899999999999999,0.900625,114.65625,0
0,85,21,10,490199,136.8,38.0,39.623,52,74.9,4,19,0,5,1.6229999999999976,1.0159743589743588,3.507692307692308,1
0,17,21,11,420292,1263.0,2105.0,2054.901,52,31.0,4,19,0,12,-50.09900000000016,0.9757364672364671,0.5997150997150997,0
0,17,21,14,732490,60368.0,490.0,587.726,52,96.8,4,19,0,2,97.726,1.1969979633401222,122.949083503055,1
0,85,28,1,854231,202.82,0.1,0.102,58,55.3,4,19,0,0,0.001999999999999988,0.09272727272727271,184.38181818181815,1
0,17,28,3,620530,1214500.0,3500.0,3372.95,52,22.7,4,20,1,14,-127.05000000000018,0.9634247357897743,346.90088546129675,0
0,17,21,0,630790,9075.34,3945.8,3838.08,52,28.7,4,20,1,0,-107.72000000000025,0.9724536333231985,2.2994172494172496,0
0,17,21,4,852580,125862.9,37.0,36.434,52,36.6,4,20,1,13,-0.5660000000000025,0.9587894736842104,3312.181578947368,0
0,43,21,1,901839,285200.0,2000.0,2019.4,52,53.1,4,20,1,7,19.40000000000009,1.0091954022988505,142.5287356321839,1
0,28,21,11,491199,35.37,13.1,12.978,66,34.6,4,20,1,21,-0.12199999999999989,0.9204255319148936,2.508510638297872,0
0,83,28,1,854140,225.17,1.1,1.112,52,53.8,4,20,1,1,0.01200000000000001,0.5295238095238095,107.2238095238095,1
0,41,24,13,961900,2371529.92,5987.2,5736.935,52,19.1,4,20,1,9,-250.26499999999942,0.9580399786246285,396.0338532447146,0
0,17,21,8,950300,9366.0,140.0,145.558,52,72.9,4,20,1,10,5.557999999999993,1.0323262411347518,66.42553191489361,1
0,17,24,8,940330,1104.0,1104.0,1134.581,54,59.0,4,20,1,16,30.580999999999904,1.0267701357466061,0.9990950226244344,1
0,17,21,11,842420,1305.0,522.0,512.186,52,34.3,4,20,1,20,-9.813999999999965,0.9793231357552582,2.4952198852772467,0
0,29,21,0,30389,5223444.66,8857.8,8638.127,52,30.3,4,20,1,19,-219.67299999999886,0.9750899670384252,589.633433422134,0
0,21,28,13,870323,23716.5,2445.0,2566.076,54,104.1,4,20,1,15,121.07600000000002,1.049090760425184,9.696034341782502,1
0,17,28,13,761699,1762.5,141.0,160.097,58,45.3,4,20,1,8,19.09700000000001,1.127443661971831,12.411971830985916,0
0,17,28,3,610433,6360.6,6.0,6.043,52,51.4,4,20,1,7,0.04300000000000015,0.8632857142857143,908.657142857143,1
0,17,21,13,731210,8428212.0,12636.0,12821.749,58,50.4,4,20,1,12,185.7489999999998,1.01461968821714,666.9472184854001,1
0,17,21,4,871390,113937.6,42.0,41.882,52,44.8,4,20,1,5,-0.1180000000000021,0.974,2649.711627906977,0
0,88,21,8,310490,50548.4,28.0,31.658,52,44.1,4,20,1,4,3.6580000000000013,1.091655172413793,1743.048275862069,0
0,83,21,1,853710,17683.5,5.0,4.523,17,21.1,4,20,1,23,-0.4770000000000003,0.7538333333333332,2947.25,0
0,88,21,12,71080,397800.0,1500.0,1507.8,52,50.1,4,20,1,6,7.7999999999999545,1.0045303131245835,265.02331778814124,1
0,9,9,4,761699,95.0,7.6,7.879,65,70.9,4,20,1,16,0.2789999999999999,0.9161627906976744,11.046511627906977,1
0,17,21,8,940429,1083.15,124.5,111.964,52,28.2,4,20,1,7,-12.536000000000001,0.8921434262948207,8.630677290836655,0
0,17,21,11,852859,68779.6,85.6,83.734,54,26.3,4,20,1,18,-1.8659999999999997,0.966905311778291,794.2217090069286,0
0,17,0,6,940540,4739.03,460.1,437.877,54,8.8,4,20,1,20,-22.223000000000013,0.9496356538711775,10.277662112340055,0
0,21,38,14,901890,3358.5,15.0,14.29,20,15.5,4,20,1,22,-0.7100000000000009,0.893125,209.90625,0
0,88,21,6,630790,27.6,12.0,11.426,66,15.1,4,20,1,23,-0.5739999999999998,0.8789230769230769,2.123076923076923,0
0,85,28,13,230910,221323.1,4091.0,4163.411,52,58.4,4,20,1,11,72.41100000000006,1.0174513685239492,54.08677908113392,1
0,85,24,8,481032,5561993.56,16061.2,16514.126,52,65.3,4,20,1,20,452.9259999999995,1.028135996314328,346.27844006425016,1
0,85,28,1,847989,642.6,306.0,326.049,67,114.3,4,20,1,2,20.048999999999978,1.0620488599348534,2.093159609120521,1
0,68,28,11,610290,2560.65,1.5,1.682,52,41.9,4,20,1,18,0.18199999999999994,0.6728,1024.26,0
0,41,9,1,620690,2664.32,9.2,9.729,52,115.2,4,20,1,10,0.5289999999999999,0.9538235294117647,261.20784313725494,1
0,74,21,14,870323,7172461.3,1951.0,1920.174,52,36.3,4,20,1,20,-30.826000000000022,0.9836956967213115,3674.4166495901636,0
0,39,21,11,420330,342.4,1.0,0.989,52,39.6,4,20,1,17,-0.01100000000000001,0.4945,171.2,0
0,17,21,0,392690,612.0,1020.0,987.564,52,25.7,4,20,1,1,-32.436000000000035,0.9672517140058765,0.5994123408423114,0
0,17,24,11,851310,1124.22,12.3,12.302,52,46.8,4,20,1,22,0.0019999999999988916,0.9249624060150375,84.52781954887217,0
0,83,24,12,853650,1.22,0.1,0.099,52,42.5,4,20,1,20,-0.0010000000000000009,0.09,1.109090909090909,0
0,85,28,11,853690,156.8,4.0,4.291,54,2.0,4,20,1,18,0.29100000000000037,0.8582000000000001,31.360000000000003,0
0,17,21,3,620443,262.08,2.1,2.01,52,18.4,4,20,1,6,-0.0900000000000003,0.6483870967741935,84.54193548387096,0
0,85,21,4,401693,5480.0,200.0,203.74,52,59.0,4,20,1,21,3.740000000000009,1.0136318407960199,27.263681592039802,1
0,17,24,6,620690,2432.64,8.4,8.334,52,41.5,4,20,1,18,-0.06600000000000072,0.886595744680851,258.7914893617021,0
0,17,21,14,30771,483840.0,1600.0,1589.92,52,42.5,4,20,1,16,-10.079999999999927,0.9930793254216116,302.21111805121797,0
0,85,21,3,340111,844.74,3.8,3.831,52,52.1,4,20,1,22,0.03100000000000014,0.798125,175.9875,1
0,21,21,3,901890,2721.23,54.1,56.275,67,67.2,4,20,1,12,2.174999999999997,1.0213248638838475,49.38711433756806,1
0,34,21,4,620463,42473.9,645.5,751.517,54,46.1,4,20,1,19,106.01700000000005,1.1624392884764114,65.69822119102862,0
0,41,25,12,711719,8.09,0.1,0.119,54,87.8,4,20,1,19,0.01899999999999999,0.10818181818181817,7.354545454545454,1
0,17,21,10,854370,4.4,2.0,1.962,52,34.3,4,20,1,15,-0.038000000000000034,0.654,1.4666666666666668,0
0,43,24,8,900120,24680.52,71.6,72.545,58,55.4,4,20,1,18,0.9450000000000074,0.9992424242424244,339.9520661157025,1
0,17,9,3,392690,148.2,247.0,223.513,55,16.8,4,20,1,9,-23.486999999999995,0.9012620967741936,0.5975806451612903,0
0,17,28,13,401699,35077.8,1938.0,1769.995,58,7.8,4,20,1,16,-168.0050000000001,0.9128390923156265,18.090665291387314,0
0,17,28,0,392310,43.2,13.5,13.557,54,43.5,4,20,1,9,0.057000000000000384,0.9349655172413793,2.9793103448275864,0
0,41,28,11,851430,2211066.0,2860.0,2879.162,67,45.1,4,20,1,18,19.161999999999807,1.006348130024467,772.8297797972737,0
0,17,13,13,940169,11631.6,162.0,157.739,63,23.3,4,20,1,6,-4.260999999999996,0.9677239263803681,71.35950920245399,0
0,25,21,1,551513,1099157.25,286.5,257.552,52,28.6,4,20,1,19,-28.94799999999998,0.895833043478261,3823.155652173913,0
0,5,28,14,20220,5712073.02,22748.2,23696.8,52,74.2,4,20,1,13,948.5999999999985,1.0416542120162466,251.08896224922194,1
0,41,28,10,711719,218.43,2.7,2.771,67,58.0,4,20,1,15,0.07099999999999973,0.7489189189189188,59.035135135135135,1
0,17,28,14,392310,43.2,13.5,13.03,54,17.7,4,20,1,21,-0.47000000000000064,0.8986206896551724,2.9793103448275864,0
0,17,24,3,853110,1995.4,11.0,10.48,52,15.5,4,20,1,6,-0.5199999999999996,0.8733333333333334,166.28333333333333,0
0,39,27,13,848120,122653.41,251.7,257.665,32,62.3,4,20,1,21,5.965000000000032,1.019647803719826,485.37162643450733,1
0,43,28,12,392340,14810.04,2350.8,2343.042,67,38.5,4,20,1,17,-7.758000000000266,0.9962760438812823,6.297321200782379,0
0,56,21,13,293399,3669.0,5.0,5.485,55,32.2,4,20,1,20,0.4850000000000003,0.9141666666666667,611.5,0
0,81,9,11,400690,259689.6,190.5,184.918,52,27.4,4,20,1,0,-5.581999999999994,0.9656292428198434,1356.0814621409922,0
0,75,21,0,381121,21431279.0,19990.0,19704.143,54,31.3,4,20,1,5,-285.85699999999997,0.9856506928117653,1072.0463708668901,0
0,17,19,14,711790,62.1,3.0,3.085,54,59.3,4,20,1,9,0.08499999999999996,0.77125,15.525,1
0,17,28,8,760529,29024271.36,13507.2,15487.896,54,41.9,4,20,1,16,1980.696,1.1465551294769103,2148.640926252202,0
0,88,28,12,200899,628500.0,15000.0,14988.0,54,40.2,4,20,1,5,-12.0,0.9991333911072595,41.89720685287647,0
0,85,28,4,950631,692.0,1.6,1.609,52,50.5,4,20,1,16,0.008999999999999897,0.6188461538461538,266.15384615384613,1
0,17,21,13,91011,1375600.0,4000.0,3854.8,52,22.7,4,20,1,0,-145.19999999999982,0.963459135216196,343.8140464883779,0
0,85,24,12,843149,633883.44,4864.8,4929.015,52,55.4,4,20,1,19,64.21500000000015,1.0129916971515476,130.2732212585803,1
0,17,28,6,30192,27105000.0,6000.0,6160.2,52,64.3,4,20,1,3,160.19999999999982,1.0265289118480252,4516.747208798533,1
0,17,21,1,650400,3700.9,59.5,62.875,52,114.7,4,20,1,6,3.375,1.0392561983471074,61.17190082644628,1
0,17,21,8,91099,942200.0,2000.0,2075.4,19,65.6,4,20,1,0,75.40000000000009,1.0371814092953524,470.86456771614195,1
0,28,21,1,710510,142190.04,3.4,4.067,52,95.8,4,20,1,4,0.6670000000000003,0.9243181818181818,32315.918181818182,1
0,17,21,8,71080,7183400.0,24500.0,25595.15,19,4.2,4,20,1,10,1095.1500000000015,1.044657360924044,293.18803314150443,0
0,17,28,13,610453,1869.16,8.3,8.381,58,47.1,4,20,1,8,0.08099999999999952,0.9011827956989247,200.98494623655913,0
0,17,24,6,401691,5700.0,1000.0,1027.2,52,64.6,4,20,1,4,27.200000000000045,1.0261738261738262,5.694305694305695,1
0,17,28,14,853890,2200.0,110.0,113.157,67,59.6,4,20,1,5,3.1569999999999965,1.0194324324324324,19.81981981981982,1
0,17,24,4,950300,875.79,33.3,31.991,52,20.8,4,20,1,11,-1.3089999999999975,0.9326822157434403,25.5332361516035,0
0,17,29,6,283630,52745000.0,550000.0,540485.0,54,29.3,4,20,1,15,-9515.0,0.9826982132759758,95.89982563668066,0
0,41,21,3,710122,5245.16,0.4,0.406,52,56.1,4,20,1,22,0.006000000000000005,0.29000000000000004,3746.5428571428574,1
0,17,21,11,732393,23938.82,3861.1,4010.525,52,72.2,4,20,1,20,149.42500000000018,1.038431164392429,6.19839465575723,1
0,17,21,12,420222,1017.9,3.0,2.983,54,36.9,4,20,1,23,-0.016999999999999904,0.74575,254.475,0
0,85,21,11,291419,3678201.6,3264.0,3233.645,52,40.6,4,20,1,19,-30.355000000000018,0.9903966309341501,1126.5548545176111,0
0,17,28,11,940490,200.97,8.7,10.031,54,43.5,4,20,1,4,1.3310000000000013,1.0341237113402064,20.71855670103093,0
0,17,28,13,854449,0.8,1.0,1.042,52,74.2,4,20,1,8,0.04200000000000004,0.521,0.4,1
0,17,24,6,250100,10770000.0,300000.0,294510.0,52,34.6,4,20,1,1,-5490.0,0.9816967276775744,35.89988033373222,0
0,17,28,6,940592,130.2,14.0,16.165,54,43.8,4,20,1,18,2.164999999999999,1.0776666666666666,8.68,0
0,17,27,8,821192,20443.2,12.0,12.404,50,62.9,4,20,1,12,0.4039999999999999,0.9541538461538461,1572.5538461538463,1
0,17,21,0,853921,1760691.03,1945.3,1892.193,52,28.7,4,20,1,13,-53.10699999999997,0.9722000719313569,904.6349637774239,0
0,17,27,11,200599,513600.0,8000.0,8165.6,33,60.4,4,20,1,12,165.60000000000036,1.0205724284464441,64.19197600299962,1
0,83,24,1,842430,3998.4,2.1,2.167,52,67.6,4,20,1,14,0.06699999999999973,0.6990322580645161,1289.8064516129032,1
0,88,28,0,200899,12570.0,300.0,299.91,52,46.5,4,20,1,8,-0.08999999999997499,0.9963787375415283,41.76079734219269,0
0,17,21,10,551219,43830.0,300.0,286.26,52,16.5,4,20,1,7,-13.740000000000009,0.9510299003322259,145.61461794019934,0
0,64,24,0,650500,55.5,15.0,14.86,52,40.6,4,20,1,8,-0.14000000000000057,0.92875,3.46875,0
0,66,28,12,392310,960.0,300.0,341.112,52,45.7,4,20,1,3,41.11200000000002,1.1332624584717608,3.1893687707641196,0
0,17,0,14,71080,53040000.0,200000.0,210864.0,52,113.2,4,20,1,19,10864.0,1.0543147284263579,265.19867400663,1
0,17,37,10,611030,9744.0,105.0,107.488,12,58.3,4,20,1,15,2.4879999999999995,1.0140377358490567,91.9245283018868,1
0,43,28,11,852349,385.7,3.5,3.464,52,39.9,4,20,1,8,-0.03600000000000003,0.7697777777777778,85.71111111111111,0
0,17,28,8,854231,1014.1,0.5,0.486,54,22.7,4,20,1,0,-0.014000000000000012,0.324,676.0666666666667,0
0,32,9,13,950300,1.8,3.0,2.927,54,24.7,4,20,1,0,-0.07299999999999995,0.73175,0.45,0
0,27,25,12,711719,7.2,4.0,3.913,52,32.3,4,20,1,4,-0.08700000000000019,0.7826,1.44,0
0,57,28,12,610990,129.25,0.5,0.523,54,4.5,4,20,1,13,0.02300000000000002,0.3486666666666667,86.16666666666667,0
0,79,19,13,853229,503527.0,970.0,987.169,52,58.4,4,20,1,12,17.168999999999983,1.016651905252317,518.5653964984552,1
0,17,7,10,560312,1195232.0,9110.0,11072.658,10,95.9,4,20,1,22,1962.6579999999994,1.215306552518933,131.1855998243881,1
0,17,9,6,392690,126.0,210.0,213.507,46,57.7,4,20,1,4,3.507000000000005,1.0118815165876778,0.5971563981042654,1
0,17,13,3,841459,47632.71,743.1,762.569,52,64.0,4,20,1,5,19.468999999999937,1.0248205886305604,64.0138556645612,1
0,17,28,13,950300,28098.0,420.0,433.524,54,61.9,4,20,1,1,13.524000000000001,1.029748218527316,66.74109263657957,1
0,58,21,12,854370,3238.4,1472.0,1423.718,67,19.0,4,20,1,14,-48.281999999999925,0.9665431093007468,2.1985064494229465,0
0,85,28,1,340319,12912.48,18.9,18.384,65,22.7,4,20,1,3,-0.5159999999999982,0.923819095477387,648.8683417085427,0
0,17,28,8,841451,17406.4,43.0,43.74,54,52.0,4,20,1,0,0.740000000000002,0.9940909090909091,395.6,1
0,58,0,10,321490,4849122.5,40175.0,48573.182,52,99.9,4,20,1,0,8398.182,1.209009906411788,120.69699571883712,1
0,43,21,12,330790,101244.0,440.0,429.528,67,27.0,4,20,1,5,-10.47199999999998,0.9739863945578232,229.57823129251702,0
0,41,21,3,950631,562.25,1.3,1.312,52,52.8,4,20,1,14,0.01200000000000001,0.5704347826086957,244.45652173913047,1
0,21,21,12,870323,22213.0,2290.0,2285.878,52,45.5,4,20,1,19,-4.121999999999844,0.9977642950676561,9.695766041030117,0
0,17,24,4,382499,258250.0,20660.0,18500.204,52,32.4,4,20,1,21,-2159.7959999999985,0.8954166787667587,12.499394995401966,0
0,17,21,3,340220,158841.0,1717.2,1653.148,52,22.1,4,20,1,6,-64.05200000000013,0.9621394482598067,92.44616459085088,0
0,17,0,13,392640,2340.0,600.0,615.72,52,64.0,4,20,1,6,15.720000000000027,1.0244925124792015,3.8935108153078204,1
0,43,28,8,392310,892.8,279.0,277.103,54,36.2,4,20,1,14,-1.8969999999999914,0.9896535714285715,3.1885714285714286,0
0,17,24,14,401610,1010202.6,8877.0,8643.535,19,29.3,4,20,1,19,-233.46500000000015,0.9735903356611849,113.78718179770219,0
0,41,21,3,760200,1085742.0,110790.0,107710.038,52,28.3,4,20,1,11,-3079.9619999999995,0.9721912249189916,9.79991154516161,0
0,88,28,0,851822,1206.15,8.5,8.497,54,40.5,4,20,1,9,-0.0030000000000001137,0.8944210526315789,126.96315789473685,0
0,15,24,8,848190,21247.6,484.0,494.745,52,61.3,4,20,1,17,10.745000000000005,1.0200927835051548,43.80948453608247,1
0,17,24,1,870899,465.5,66.5,59.827,52,27.8,4,20,1,5,-6.673000000000002,0.8863259259259259,6.896296296296296,0
0,17,24,1,90422,2034550.0,3500.0,3670.45,54,6.8,4,20,1,0,170.44999999999982,1.0484004570122822,581.1339617252214,0
0,17,34,8,611030,2784.0,30.0,31.116,52,71.2,4,20,1,8,1.1159999999999997,1.003741935483871,89.80645161290323,1
0,17,28,8,441400,69874.0,980.0,933.646,28,9.5,4,20,1,14,-46.35400000000004,0.9517288481141691,71.22731906218145,0
0,17,21,8,90421,24748800.0,24000.0,24616.8,54,57.7,4,20,1,7,616.7999999999993,1.025657264280655,1031.1570351235366,1
0,17,28,12,640299,186582.0,1815.0,1850.756,67,53.7,4,20,1,3,35.756000000000085,1.019138766519824,102.74339207048457,1
0,88,28,12,460219,4079.88,4.2,4.104,52,31.6,4,20,1,17,-0.09600000000000009,0.7892307692307692,784.5923076923077,0
0,17,28,14,392690,10.74,17.9,17.322,54,19.4,4,20,1,9,-0.5779999999999994,0.9165079365079365,0.5682539682539683,0
0,41,21,11,846693,78.25,2.5,2.609,52,75.5,4,20,1,14,0.10899999999999999,0.7454285714285714,22.357142857142858,1
0,17,21,6,950790,516.0,40.0,42.557,54,113.3,4,20,1,18,2.557000000000002,1.0379756097560977,12.585365853658537,1
0,17,28,14,611693,188305.6,1904.0,1822.509,52,18.4,4,20,1,3,-81.49099999999999,0.9566976377952756,98.84808398950132,0
0,17,25,4,620212,38352.0,60.0,70.43,54,48.4,4,20,1,18,10.430000000000007,1.1545901639344263,628.7213114754098,1
0,64,21,14,852352,12963.84,6.4,6.532,52,60.4,4,20,1,11,0.13199999999999967,0.8827027027027027,1751.87027027027,1
0,17,21,0,760410,88602.3,153.0,136.845,52,33.5,4,20,1,2,-16.155,0.8886038961038961,575.3396103896104,0
0,17,28,12,401699,54.3,3.0,3.149,67,7.5,4,20,1,18,0.14900000000000002,0.78725,13.575,0
0,17,21,8,730419,40273528.8,108204.0,110060.781,66,4.7,4,21,2,13,1856.7810000000027,1.0171506030220414,372.1965602328912,0
0,59,19,10,210690,2783000.0,22000.0,21707.4,52,37.9,4,21,2,4,-292.59999999999854,0.9866551520385438,126.49425026135175,0
0,17,21,10,940599,1094.4,32.0,29.013,52,19.4,4,21,2,14,-2.9869999999999983,0.8791818181818183,33.163636363636364,0
0,17,24,8,732490,4219.2,8.0,8.246,52,67.0,4,21,2,17,0.24600000000000044,0.9162222222222223,468.79999999999995,1
0,79,21,11,291811,12042576.0,18720.0,17890.704,52,17.5,4,21,2,4,-829.2959999999985,0.9556489503765825,643.2656375193633,0
0,85,28,13,902820,1369520.0,400.0,416.48,28,73.9,4,21,2,8,16.480000000000018,1.0386034912718205,3415.261845386534,1
0,17,27,13,491191,10672.2,198.0,203.584,54,59.3,4,21,2,16,5.584000000000003,1.023035175879397,53.629145728643216,1
0,17,21,14,392690,6.3,10.5,12.241,52,52.5,4,21,2,19,1.7409999999999997,1.0644347826086957,0.5478260869565217,1
0,43,24,10,330499,35.62,0.2,0.209,54,68.9,4,21,2,3,0.00899999999999998,0.17416666666666666,29.683333333333334,1
0,21,24,13,845590,4377.1,6.5,6.641,52,61.0,4,21,2,12,0.14100000000000001,0.8854666666666666,583.6133333333333,1
0,21,28,12,321519,3304307.3,22463.0,23130.151,54,60.3,4,21,2,23,667.1510000000017,1.0296541577635328,147.09345174501425,1
0,17,21,6,732490,60368.0,490.0,445.978,52,16.5,4,21,2,10,-44.02199999999999,0.9083054989816701,122.949083503055,0
0,21,24,0,391731,12630.15,38.1,36.565,52,20.1,4,21,2,6,-1.5350000000000037,0.935166240409207,323.02173913043475,0
0,43,28,11,847950,108850.0,70.0,71.169,52,57.7,4,21,2,19,1.168999999999997,1.0023802816901408,1533.0985915492959,1
0,17,21,8,854370,39.6,18.0,18.76,54,68.5,4,21,2,13,0.7600000000000016,0.9873684210526317,2.0842105263157897,1
0,17,28,12,392690,76.8,128.0,130.01,52,57.1,4,21,2,11,2.009999999999991,1.007829457364341,0.5953488372093023,1
0,41,21,11,710610,12315000.0,5000.0,4773.5,52,16.8,4,21,2,2,-226.5,0.9545090981803639,2462.5074985003,0
0,17,21,1,630710,7.1,1.0,0.971,58,21.4,4,21,2,18,-0.029000000000000026,0.4855,3.55,0
0,4,21,0,831000,81.04,0.8,0.829,52,70.3,4,21,2,6,0.028999999999999915,0.4605555555555555,45.022222222222226,1
0,27,21,1,330720,9362.8,4.0,3.903,54,24.7,4,21,2,8,-0.09699999999999998,0.7806,1872.56,0
0,17,21,8,660200,55461.0,210.0,206.262,52,34.9,4,21,2,22,-3.7379999999999995,0.9775450236966825,262.8483412322275,0
0,21,7,11,870350,25765306.2,1971.0,1930.003,52,33.0,4,21,2,12,-40.99700000000007,0.9787033468559837,13065.571095334686,0
0,17,24,13,71080,2368236.0,8930.0,8695.141,52,29.3,4,21,2,5,-234.85900000000038,0.9735909752547307,265.1703056768559,0
0,17,27,10,620630,2210.0,10.0,9.647,52,23.4,4,21,2,0,-0.35299999999999976,0.877,200.9090909090909,0
0,17,28,0,441510,438600.0,21500.0,21783.8,54,49.4,4,21,2,16,283.7999999999993,1.01315287661039,20.399051206920607,1
